PWS.ID,Primary.Source,Service.Connections.Count,Longitude,Latitude,Population.2016,Population.2021,Population.Change,Maximum.contaminant.levels.violation,Treatment.technique.violation,Health.violation,Monitoring.and.reporting.violation,SAFER.STATUS
CA3600385,Ground water,19,-117.08331872146704,34.07264276091157,65,65,0.0,0.0,0.0,0.0,0.0,Failing
CA3410021,Surface water,10672,-121.2276155024921,38.70063561071353,33792,29641,-0.12283972537878787,0.0,0.0,0.0,0.0,Not Assessed
CA2610700,Ground water,30,-119.51674600010683,38.3572203545296,300,1200,3.0,0.0,0.0,0.0,0.0,Not At-Risk
CA2610701,Ground water,116,-119.51835447430776,38.58793456653664,325,325,0.0,0.0,0.0,0.0,0.0,At-Risk
CA3210003,Purchased water,1153,-120.46740411307492,39.80939678809936,2500,1970,-0.212,0.0,0.0,0.0,0.0,Not At-Risk
CA2701658,Ground water,60,-121.47182793172034,36.23429698895512,130,130,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA5500057,Ground water,162,-120.13712128095504,38.090322630872265,567,567,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA1900907,Ground water,185,-118.06163880440684,34.70665904488887,600,540,-0.1,0.0,0.0,0.0,1.0,Potentially At-Risk
CA5500048,Surface water,18,-120.41445311020225,37.70346681270232,1041,1041,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA5500077,Ground water,153,-120.269166125206,38.01025416338679,315,417,0.3238095238095238,0.0,0.0,0.0,0.0,Not At-Risk
CA1502663,Ground water,22,-119.10550392410332,35.4362056707048,73,73,0.0,0.0,0.0,0.0,1.0,Not At-Risk
CA1400010,Ground water,285,-118.30539231561907,37.18072715757242,800,1225,0.53125,0.0,0.0,0.0,3.0,Not At-Risk
CA1600023,Surface water,21,-119.95897197996312,36.180195839745046,75,73,-0.02666666666666667,0.0,0.0,0.0,0.0,Potentially At-Risk
CA5700571,Ground water,149,-121.97049357354244,38.679981130515486,876,876,0.0,0.0,0.0,0.0,8.0,At-Risk
CA2701355,Ground water,55,-121.6593665321547,36.40066177448964,126,126,0.0,0.0,0.0,0.0,0.0,At-Risk
CA4810008,Surface water,29170,-121.9679506170856,38.35968243073929,96735,96735,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA1010062,Ground water,50,-119.69743836588016,36.98767096182696,58,274,3.7241379310344827,0.0,0.0,0.0,2.0,Not At-Risk
CA1010051,Surface water,251,-119.7154860620167,36.98503758136408,800,772,-0.035,0.0,0.0,0.0,1.0,Not At-Risk
CA1100444,Ground water,74,-122.2098582479517,39.73879274911491,150,200,0.3333333333333333,0.0,0.0,0.0,0.0,Not At-Risk
CA5510023,Purchased water,448,-120.27594031987188,38.01548239798671,1123,1123,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA5010017,Ground water,6755,-121.10672902686515,37.48002095579086,22560,23764,0.053368794326241135,0.0,0.0,0.0,0.0,Potentially At-Risk
CA3610033,Ground water,112,-117.6581721847743,34.2381815932048,350,1700,3.857142857142857,0.0,0.0,0.0,3.0,Not At-Risk
CA2810012,Ground water,313,-122.44081129214229,38.56904785045772,2360,2360,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA1800503,Ground water,50,-120.56949651047178,40.38132208550125,100,140,0.4,0.0,0.0,0.0,0.0,Not At-Risk
CA1000585,Ground water,10,-120.44245073058237,36.65628676548247,29,25,-0.13793103448275862,0.0,0.0,0.0,0.0,At-Risk
CA1100413,Ground water,33,-122.13631986343808,39.74587416140192,40,40,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA2000605,Ground water,30,-119.60975436524018,37.359363996259965,31,36,0.16129032258064516,0.0,0.0,0.0,0.0,Not At-Risk
CA2210925,Ground water,53,-120.12464376818306,37.74880364724602,75,130,0.7333333333333333,0.0,0.0,0.0,0.0,Failing
CA1510015,Purchased water,11693,-119.04659772462934,35.430590789677936,26000,36726,0.4125384615384615,0.0,0.0,0.0,1.0,Not Assessed
CA0707574,Ground water,211,-121.63336747791764,38.02240312318386,400,400,0.0,0.0,0.0,0.0,0.0,At-Risk
CA4800531,Ground water,40,-122.00219920436017,38.343043722744426,60,60,0.0,0.0,0.0,0.0,1.0,Not At-Risk
CA1502744,Ground water,10,-118.23769743694334,34.85083138203149,44,39,-0.11363636363636363,8.0,0.0,8.0,0.0,Failing
CA1910148,Ground water,3784,-118.05028517380298,34.16861121403028,11094,11000,-0.00847304849468181,0.0,0.0,0.0,0.0,Not At-Risk
CA1900102,Ground water,166,-118.15755871577636,34.61165891594162,485,485,0.0,0.0,0.0,0.0,1.0,Not At-Risk
CA3210007,Ground water,500,-121.2090456555954,40.24026104306504,500,1394,1.788,0.0,0.0,0.0,0.0,Not At-Risk
CA5810006,Surface water,785,-121.227523667551,39.42732229201879,3105,2772,-0.1072463768115942,0.0,0.0,0.0,0.0,Not At-Risk
CA5410003,Ground water,3298,-119.1450500786178,36.29393715785521,10539,10548,0.0008539709649871904,0.0,0.0,0.0,6.0,Not At-Risk
CA4900521,Ground water,92,-122.9183829320226,38.74052589518888,100,232,1.32,0.0,0.0,0.0,0.0,Not At-Risk
CA3610046,Purchased water,218,-117.30455682166064,34.23340725152648,499,499,0.0,0.0,0.0,0.0,5.0,Not At-Risk
CA1310003,Surface water,1164,-115.51274519772387,33.152529443152055,4463,4335,-0.02868025991485548,0.0,0.0,0.0,0.0,At-Risk
CA5510012,Surface water,4005,-120.22306081776756,38.03886441911247,9384,9744,0.03836317135549872,0.0,0.0,0.0,0.0,Not At-Risk
CA5510013,Surface water,1925,-120.40672250733355,38.01922471790977,4320,4352,0.007407407407407408,0.0,0.0,0.0,0.0,Not At-Risk
CA5510015,Surface water,676,-120.270628692882,38.0583532506972,1655,1645,-0.006042296072507553,0.0,0.0,0.0,0.0,Not At-Risk
CA5510021,Ground water,33,-120.15505716398972,38.08609463014093,63,56,-0.1111111111111111,0.0,0.0,0.0,0.0,At-Risk
CA5510025,Ground water,57,-120.3216397736456,37.99626839055348,130,119,-0.08461538461538462,0.0,0.0,0.0,0.0,Potentially At-Risk
CA5510028,Ground water,245,-120.32918826683836,38.00694022953196,319,507,0.5893416927899686,0.0,0.0,0.0,0.0,Not At-Risk
CA5510033,Surface water,174,-120.32705814075646,37.9902733645905,645,365,-0.43410852713178294,0.0,0.0,0.0,0.0,Potentially At-Risk
CA5500363,Ground water,23,-120.3284185322166,37.9407000302894,54,63,0.16666666666666666,0.0,0.0,0.0,0.0,Not At-Risk
CA5510001,Surface water,5053,-120.39269778379423,37.96615651413212,10908,10396,-0.04693802713604694,0.0,0.0,0.0,0.0,Not At-Risk
CA4400642,Surface water,20,-121.9717846609373,37.09548461908904,48,60,0.25,0.0,0.0,0.0,1.0,Not At-Risk
CA3200189,Ground water,19,-120.87030182332666,40.14107020693,54,54,0.0,0.0,0.0,0.0,0.0,Potentially At-Risk
CA1910191,Purchased water,5320,-118.08261583263528,33.90669970079211,12794,12794,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA5010028,Ground water,11777,-120.95610416868736,37.59715842550052,47639,48706,0.022397615399147756,0.0,0.0,0.0,0.0,Failing
CA4901309,Ground water,16,-122.94124570079438,38.50351489045131,44,100,1.2727272727272727,0.0,0.0,0.0,0.0,Potentially At-Risk
CA2410004,Ground water,3494,-120.7241584158681,37.38750616390208,14894,14894,0.0,1.0,0.0,1.0,1.0,Failing
CA4900545,Ground water,83,-122.67271143593132,38.419799791526565,300,300,0.0,1.0,0.0,1.0,0.0,Not At-Risk
CA3610057,Ground water,5335,-117.30775975773764,34.01884447046439,14500,18691,0.2890344827586207,0.0,0.0,0.0,0.0,Not At-Risk
CA1910246,Ground water,544,-118.28320348934054,34.75911714499061,1500,1500,0.0,15.0,0.0,15.0,19.0,Failing
CA4100539,Surface water,23,-122.32003173823588,37.4192850657713,66,66,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA1910166,Purchased water,3614,-118.1948884419572,34.196171689292115,9900,10070,0.01717171717171717,0.0,0.0,0.0,0.0,Potentially At-Risk
CA4900510,Ground water,39,-123.01290535028774,38.781950324167504,90,90,0.0,0.0,0.0,0.0,0.0,Potentially At-Risk
CA4210002,Ground water,613,-120.2761898032331,34.74193229587864,1800,1800,0.0,0.0,0.0,0.0,2.0,Not At-Risk
CA1910091,Ground water,3932,-118.10936859097664,34.01397033329602,32219,26554,-0.17582792762034824,0.0,0.0,0.0,0.0,Not At-Risk
CA4110010,Surface water,1673,-122.50424068563878,37.53714014408523,4374,5289,0.20919067215363513,0.0,0.0,0.0,0.0,Not At-Risk
CA4210017,Ground water,2585,-120.4637980728782,34.70489670182228,6947,7442,0.07125377860947171,0.0,0.0,0.0,1.0,Not At-Risk
CA3610055,Surface water,13462,-117.02865470394774,34.03030329292119,44700,51558,0.1534228187919463,0.0,0.0,0.0,1.0,Not At-Risk
CA1400098,Surface water,63,-117.59283187956623,36.26883350629206,60,40,-0.3333333333333333,0.0,1.0,1.0,4.0,Failing
CA1400144,Ground water,26,-118.40522485141456,37.356382425670425,42,42,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA1400006,Ground water,89,-118.6117154685608,37.41411541471146,350,350,0.0,9.0,0.0,9.0,1.0,At-Risk
CA4010027,Surface water,653,-120.99481557975191,35.749474418661705,290,1836,5.3310344827586205,14.0,0.0,14.0,8.0,Failing
CA1910099,Ground water,95,-118.6910199567786,34.57487362449569,310,345,0.11290322580645161,0.0,0.0,0.0,0.0,Potentially At-Risk
CA3610801,Ground water,5,-117.28319787838184,34.272166797328524,85,65,-0.23529411764705882,0.0,0.0,0.0,0.0,At-Risk
CA5610021,Ground water,578,-118.80139157281624,34.40750400604017,2100,2100,0.0,0.0,0.0,0.0,1.0,Not At-Risk
CA5500120,Ground water,80,-120.3976184418814,38.04364210961009,148,121,-0.18243243243243243,0.0,0.0,0.0,0.0,Not At-Risk
CA1910084,Purchased water,1163,-118.19324626072982,33.98514189660844,5500,5500,0.0,0.0,0.0,0.0,2.0,Not At-Risk
CA3310074,Purchased water,5941,-117.4856791314416,33.76944094317731,15543,19034,0.22460271504857493,0.0,0.0,0.0,0.0,Not At-Risk
CA1009039,Surface water,13,-119.80530358377388,36.84769011399927,25,25,0.0,36.0,0.0,36.0,0.0,Failing
CA3500810,Ground water,2,-121.375073158396,36.92849883441071,38,38,0.0,2.0,0.0,2.0,0.0,At-Risk
CA5700554,Ground water,68,-121.98816289279677,38.90405309903996,120,120,0.0,0.0,0.0,0.0,132.0,At-Risk
CA3310030,Ground water,1107,-116.74808458159856,33.75458683352333,1000,1540,0.54,0.0,0.0,0.0,0.0,Not At-Risk
CA1310006,Surface water,6248,-115.57414014468596,32.845786766804814,16145,19929,0.23437596779188602,6.0,1.0,7.0,1.0,Potentially At-Risk
CA5700700,Ground water,157,-121.81052362125531,38.73287655000303,400,400,0.0,0.0,0.0,0.0,60.0,Not At-Risk
CA5700707,Ground water,12,-121.8428714264419,38.574616494286325,40,40,0.0,0.0,0.0,0.0,0.0,At-Risk
CA4000501,Ground water,46,-120.59540238091904,35.10297648497561,105,105,0.0,0.0,0.0,0.0,2.0,Failing
CA4000506,Ground water,162,-120.57538285107684,35.044254557946346,500,534,0.068,0.0,0.0,0.0,2.0,Potentially At-Risk
CA4000507,Ground water,107,-120.6075185611206,35.417705340038054,240,240,0.0,0.0,0.0,0.0,1.0,Not At-Risk
CA4000554,Ground water,124,-120.50448971818189,35.661208319214296,350,350,0.0,0.0,0.0,0.0,2.0,Failing
CA4000568,Ground water,206,-121.14449492506684,35.61350538547558,462,462,0.0,0.0,1.0,1.0,0.0,Not At-Risk
CA1510006,Purchased water,8023,-118.923249642529,35.370052313770486,26000,32517,0.25065384615384617,0.0,0.0,0.0,0.0,Failing
CA3700923,Surface water,197,-116.51305701207411,32.68178977618854,700,670,-0.04285714285714286,0.0,0.0,0.0,0.0,At-Risk
CA3301267,Ground water,172,-117.09930361856276,33.97235209643036,52,402,6.730769230769231,0.0,0.0,0.0,0.0,Failing
CA1210017,Purchased water,362,-124.16313768330345,40.85562675765292,1000,750,-0.25,0.0,0.0,0.0,0.0,Potentially At-Risk
CA1500579,Ground water,18,-117.8176848027542,35.6321799492309,27,27,0.0,0.0,0.0,0.0,1.0,Potentially At-Risk
CA3710010,Surface water,56425,-116.97062070790832,32.783401962694626,267922,277294,0.03498033009607274,0.0,0.0,0.0,0.0,Not Assessed
CA5601105,Ground water,236,-118.93471952859704,34.421989095577764,353,353,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA4900797,Ground water,79,-122.71151381935556,38.39859914916847,75,75,0.0,0.0,0.0,0.0,0.0,Potentially At-Risk
CA5304501,Surface water,70,-123.57049298888766,40.89362447759674,85,231,1.7176470588235293,0.0,0.0,0.0,0.0,Potentially At-Risk
CA4700523,Surface water,103,-122.52448722357325,41.6442993970101,300,280,-0.06666666666666667,0.0,1.0,1.0,0.0,Potentially At-Risk
CA5602111,Ground water,183,-119.1615229855416,34.24156348769447,2000,915,-0.5425,0.0,0.0,0.0,1.0,Not At-Risk
CA5610002,Ground water,3917,-118.91530468872016,34.399406518603186,15222,15222,0.0,0.0,0.0,0.0,1.0,Not At-Risk
CA1900942,Ground water,53,-118.10692413994286,34.53928634032529,175,175,0.0,0.0,0.0,0.0,1.0,At-Risk
CA4200703,Ground water,28,-120.00361016630404,34.4723568436775,135,325,1.4074074074074074,0.0,0.0,0.0,0.0,Not At-Risk
CA0800603,Ground water,23,-124.20607920987489,41.76580494225876,67,67,0.0,0.0,0.0,0.0,1.0,Not At-Risk
CA1910039,Ground water,46080,-117.73189125766804,34.06501706483894,227787,254000,0.1150768042074394,0.0,2.0,2.0,0.0,Not Assessed
CA1910189,Purchased water,1579,-118.09370107634372,34.02921770452436,8858,8630,-0.025739444569880334,0.0,0.0,0.0,0.0,Not At-Risk
CA1910117,Purchased water,1503,-118.12238548098858,33.990909445224275,6962,8157,0.1716460787130135,0.0,0.0,0.0,5.0,Not At-Risk
CA4000637,Ground water,20,-120.5593211697254,35.13560255051709,60,60,0.0,39.0,0.0,39.0,1.0,At-Risk
CA4000653,Ground water,127,-120.83978639556928,35.39068085814498,250,250,0.0,0.0,0.0,0.0,0.0,Potentially At-Risk
CA4000660,Ground water,17,-120.71579030391382,35.270827622119306,45,45,0.0,0.0,0.0,0.0,2.0,Not At-Risk
CA4500204,Ground water,126,-122.27816878811888,40.39228869229879,415,415,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA5210001,Ground water,2378,-122.2334332064875,39.92224721272377,7663,7663,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA2701647,Ground water,20,-121.73230741791244,36.79595339196005,50,50,0.0,0.0,0.0,0.0,0.0,At-Risk
CA3301541,Ground water,53,-117.26509422723346,34.01584732881804,150,150,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA3301283,Ground water,407,-117.44843474572846,33.73856236997514,200,495,1.475,3.0,0.0,3.0,0.0,At-Risk
CA1010005,Ground water,1642,-120.45329374612392,36.85314505978086,7619,7619,0.0,0.0,0.0,0.0,0.0,At-Risk
CA1009020,Ground water,8,-120.25703795846628,36.43050941193506,100,100,0.0,0.0,0.0,0.0,0.0,Potentially At-Risk
CA5410021,Ground water,1545,-119.27938776271542,35.88437889004024,8300,8800,0.060240963855421686,0.0,0.0,0.0,0.0,Failing
CA1502699,Ground water,14,-118.92764784165053,35.33065704644569,35,35,0.0,16.0,0.0,16.0,1.0,Failing
CA2300606,Ground water,29,-123.15928929921354,39.24179410949528,90,90,0.0,0.0,0.0,0.0,3.0,Potentially At-Risk
CA4300831,Purchased water,65,-122.0575640872642,37.27415008774055,110,165,0.5,0.0,1.0,1.0,1.0,Not At-Risk
CA5410025,Ground water,467,-119.20134403799202,36.09226963126044,1673,1673,0.0,0.0,0.0,0.0,0.0,Failing
CA1910056,Purchased water,724,-118.35071073251528,34.648875672746094,1790,1790,0.0,1.0,0.0,1.0,0.0,Not At-Risk
CA4500246,Ground water,155,-122.31202653947312,40.46948565387577,511,434,-0.1506849315068493,0.0,0.0,0.0,0.0,Not At-Risk
CA5400903,Ground water,93,-119.23885739826198,36.28919734034188,500,500,0.0,0.0,0.0,0.0,2.0,Potentially At-Risk
CA4900611,Ground water,63,-123.00162745111784,38.76916564422682,150,208,0.38666666666666666,0.0,0.0,0.0,0.0,Not At-Risk
CA4810009,Ground water,2938,-121.8271435779349,38.453191291694814,8593,9037,0.05166996392412429,0.0,0.0,0.0,0.0,Not At-Risk
CA2810003,Surface water,25264,-122.30683655900232,38.30212258797639,86051,86906,0.009935968204901745,0.0,0.0,0.0,0.0,Not At-Risk
CA1805007,Ground water,297,-120.13645843445563,40.15586127530157,2100,2114,0.006666666666666667,0.0,0.0,0.0,1.0,Not At-Risk
CA1200707,Ground water,149,-123.82175240596216,40.2330421455758,600,600,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA1500436,Ground water,36,-118.47957263343343,35.671530503676195,33,74,1.2424242424242424,18.0,0.0,18.0,0.0,Failing
CA5310002,Surface water,648,-123.17155676734542,40.54993892025756,1500,2138,0.42533333333333334,0.0,0.0,0.0,0.0,Not At-Risk
CA4300994,Ground water,129,-121.71225000644114,37.19193305493878,500,500,0.0,0.0,1.0,1.0,1.0,Not At-Risk
CA1510014,Purchased water,1200,-117.39523857831158,34.83150370985625,4200,4200,0.0,0.0,0.0,0.0,0.0,Potentially At-Risk
CA4900787,Ground water,71,-122.7116532463502,38.39555178086338,125,125,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA4900791,Ground water,73,-122.71473389507598,38.39670626003196,225,225,0.0,0.0,0.0,0.0,0.0,Potentially At-Risk
CA1510017,Ground water,11963,-117.69250110067028,35.61609226326092,31120,39478,0.268573264781491,0.0,0.0,0.0,0.0,Not At-Risk
CA1500560,Ground water,15,-119.1976347818912,35.3667740105371,40,42,0.05,0.0,0.0,0.0,1.0,At-Risk
CA1502164,Ground water,55,-119.2916663675298,35.5154440412099,54,54,0.0,0.0,0.0,0.0,1.0,Failing
CA1510009,Ground water,1111,-118.46414260887924,35.60269185730081,2500,2500,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA5210003,Ground water,376,-122.09602541902063,40.02240917623671,1500,1450,-0.03333333333333333,12.0,0.0,12.0,0.0,Not At-Risk
CA3500511,Ground water,20,-121.38223925286724,36.95373335789549,53,53,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA4300611,Ground water,37,-121.37675179049818,36.99270436140285,250,250,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA4800589,Ground water,14,-122.14603882622416,38.25272473946486,25,25,0.0,0.0,0.0,0.0,1.0,Not At-Risk
CA3010036,Purchased water,17647,-117.6149278660946,33.44371982470721,50960,51065,0.0020604395604395605,0.0,0.0,0.0,0.0,Not At-Risk
CA1700519,Surface water,24,-122.67076093106634,38.94351336013159,88,30,-0.6590909090909091,17.0,0.0,17.0,1.0,Failing
CA1410800,Ground water,37,-118.55710623172986,37.39133447675554,225,127,-0.43555555555555553,0.0,0.0,0.0,1.0,Not At-Risk
CA4210020,Purchased water,2600,-120.10472789552824,34.61652879200612,6737,6737,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA5301017,Surface water,37,-122.8877238024413,40.798402309857416,80,104,0.3,0.0,0.0,0.0,0.0,Not At-Risk
CA4710011,Surface water,3268,-122.6305337629831,41.7297639458159,7290,7290,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA1910157,Ground water,6325,-118.07561861645488,34.11304994379889,30700,30700,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA3610013,Ground water,5680,-117.25062452461026,34.04478009617052,23751,24482,0.03077765146730664,0.0,0.0,0.0,0.0,Not At-Risk
CA2701897,Ground water,19,-121.6359737644042,36.59098422510239,30,50,0.6666666666666666,0.0,0.0,0.0,0.0,Potentially At-Risk
CA2010801,Ground water,74,-120.15591760968088,37.10434481399263,3387,3095,-0.08621198700915264,0.0,0.0,0.0,0.0,At-Risk
CA3700900,Ground water,101,-116.76206798493908,33.23266606858391,300,300,0.0,0.0,0.0,0.0,3.0,Not At-Risk
CA1200553,Surface water,128,-123.92255263125648,40.32454413661533,364,364,0.0,0.0,0.0,0.0,0.0,Potentially At-Risk
CA4310014,Purchased water,28475,-122.02373678930113,37.37753191249684,147055,155567,0.05788310496072898,0.0,0.0,0.0,0.0,Not Assessed
CA3010082,Surface water,2254,-117.80981593392212,33.81792580464437,6641,5895,-0.11233248004818551,0.0,0.0,0.0,0.0,Not At-Risk
CA3600308,Ground water,100,-117.41893182647456,34.219491623814335,500,500,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA1910125,Ground water,5335,-118.08594395082196,33.99442745376146,25284,25284,0.0,0.0,0.0,0.0,0.0,Potentially At-Risk
CA3500527,Ground water,17,-121.42087681352844,36.83620012994254,55,55,0.0,0.0,0.0,0.0,1.0,At-Risk
CA4600009,Ground water,219,-120.21302100203737,39.6412130727218,515,515,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA1010019,Ground water,3856,-119.55702957988382,36.52071705097858,11504,12002,0.043289290681502085,0.0,0.0,0.0,2.0,Not At-Risk
CA1610001,Ground water,1246,-119.70537914360789,36.317840658088194,4143,4143,0.0,0.0,0.0,0.0,0.0,At-Risk
CA3110004,Purchased water,19576,-121.29302829774254,38.87578030477552,45837,49317,0.07592119903135022,0.0,0.0,0.0,0.0,Not At-Risk
CA0300078,Ground water,10,-120.97326041905755,38.31183434305523,62,40,-0.3548387096774194,0.0,0.0,0.0,0.0,Potentially At-Risk
CA3810700,Surface water,1219,-122.46650230576988,37.79760927169544,3000,3500,0.16666666666666666,0.0,0.0,0.0,0.0,Not At-Risk
CA3610114,Surface water,1225,-117.21083044172632,34.246585783649095,2862,2320,-0.1893780573025856,0.0,0.0,0.0,0.0,Not Assessed
CA3301381,Ground water,77,-115.39417028484948,33.72970841135719,350,350,0.0,0.0,0.0,0.0,0.0,At-Risk
CA3301577,Ground water,117,-114.65790468795686,33.52472260283455,700,700,0.0,0.0,0.0,0.0,0.0,Failing
CA2701034,Ground water,18,-121.2646864841283,36.31232905154756,75,75,0.0,0.0,0.0,0.0,0.0,Potentially At-Risk
CA2800530,Ground water,92,-122.31194897946608,38.20261031461092,310,250,-0.1935483870967742,0.0,0.0,0.0,2.0,Failing
CA3410033,Ground water,3,-121.3944405546488,38.49188320636106,7652,7831,0.023392577104025092,0.0,0.0,0.0,1.0,Potentially At-Risk
CA2800516,Ground water,23,-122.53010589433896,38.55397723376445,200,200,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA2800525,Ground water,19,-122.45720841156069,38.55866636343317,67,67,0.0,0.0,0.0,0.0,3.0,Not At-Risk
CA2800528,Ground water,36,-122.45646848983226,38.54903758755648,50,50,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA4910005,Ground water,4532,-122.8656890356036,38.62239431927728,11687,12104,0.03568067083083768,0.0,0.0,0.0,0.0,Not Assessed
CA2500911,Ground water,53,-120.8755443415592,41.44873498209259,215,215,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA0510001,Surface water,1679,-120.44313248896177,38.141678608470265,4300,4620,0.07441860465116279,5.0,0.0,5.0,0.0,Not At-Risk
CA5602101,Ground water,16,-119.12013087209944,34.15361977999855,50,50,0.0,0.0,0.0,0.0,0.0,Failing
CA2702588,Ground water,174,-121.83149035544014,36.57005511661888,432,610,0.41203703703703703,0.0,0.0,0.0,0.0,Not At-Risk
CA4110012,Surface water,297,-122.26966941055358,37.31870107623129,750,832,0.10933333333333334,2.0,0.0,2.0,1.0,Failing
CA5010038,Surface water,2,-120.97719384234212,37.66517924066127,16,18,0.125,0.0,0.0,0.0,0.0,Not Assessed
CA2800532,Ground water,15,-122.48755436549534,38.53185071866751,25,25,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA3900561,Ground water,52,-121.30090291025412,38.15096766338044,104,104,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA1510046,Ground water,443,-119.759659918668,35.72162565639492,2412,2412,0.0,0.0,0.0,0.0,0.0,Not Assessed
CA1800523,Ground water,52,-120.65992194586616,40.43803822211592,113,113,0.0,0.0,0.0,0.0,0.0,Potentially At-Risk
CA4510016,Surface water,2366,-122.42341006413324,40.46064031502159,7606,8900,0.1701288456481725,0.0,0.0,0.0,0.0,Not Assessed
CA1900541,Ground water,61,-118.07330341460062,34.705344987679815,198,198,0.0,0.0,0.0,0.0,1.0,At-Risk
CA4310018,Purchased water,4486,-122.066357220106,37.31626357191968,14207,16530,0.16351094530865065,0.0,0.0,0.0,0.0,Not At-Risk
CA0706005,Ground water,70,-121.63877521087431,38.01410998147022,140,140,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA1503270,Purchased water,129,-118.4763615779548,35.6094979371073,500,500,0.0,0.0,0.0,0.0,1.0,Not At-Risk
CA4310022,Ground water,21399,-121.79880184594614,37.24575389139277,99199,103590,0.0442645591185395,0.0,0.0,0.0,0.0,Not Assessed
CA1910086,Purchased water,2014,-118.18769154781882,33.98672626929731,9500,9500,0.0,0.0,0.0,0.0,1.0,Not At-Risk
CA2010003,Surface water,1013,-119.56456630764788,37.32594634735721,4527,4527,0.0,0.0,0.0,0.0,0.0,At-Risk
CA4300912,Ground water,27,-121.62091693035052,37.09954475449224,104,104,0.0,0.0,0.0,0.0,0.0,At-Risk
CA4300581,Ground water,27,-121.56120255912371,36.99250432440154,75,75,0.0,0.0,0.0,0.0,0.0,Potentially At-Risk
CA2810009,Surface water,78,-122.2778874653022,38.606956711542765,261,261,0.0,0.0,0.0,0.0,0.0,At-Risk
CA5700712,Ground water,150,-121.96455334211316,38.88206043015962,127,400,2.1496062992125986,0.0,0.0,0.0,0.0,Not At-Risk
CA1009111,Surface water,76,-119.24426212661704,37.20427470607558,126,126,0.0,0.0,1.0,1.0,0.0,Potentially At-Risk
CA2810001,Surface water,391,-122.4481801018363,38.575660056750365,1500,2070,0.38,2.0,0.0,2.0,1.0,Failing
CA2400053,Ground water,50,-120.49094461622828,37.132344451046045,125,137,0.096,0.0,0.0,0.0,0.0,Potentially At-Risk
CA0707585,Ground water,20,-122.16469077554486,37.83315560798948,60,60,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA1500544,Ground water,89,-119.25480981186114,35.38715426871952,270,365,0.35185185185185186,2.0,0.0,2.0,0.0,At-Risk
CA5403043,Ground water,66,-119.252908158686,36.48501653002177,350,350,0.0,0.0,0.0,0.0,1.0,At-Risk
CA5400550,Ground water,90,-119.22558176396308,36.48349202082443,400,691,0.7275,0.0,0.0,0.0,1.0,At-Risk
CA5000297,Ground water,13,-121.23739135456506,37.62271181537152,25,25,0.0,0.0,0.0,0.0,0.0,At-Risk
CA5000313,Ground water,50,-121.04416608436662,37.45235547704457,150,150,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA3910018,Ground water,385,-121.27520950184343,37.68035807376881,600,600,0.0,0.0,0.0,0.0,0.0,Potentially At-Risk
CA3200102,Surface water,197,-120.54839670391866,39.71618460874157,90,765,7.5,0.0,0.0,0.0,0.0,Not At-Risk
CA4100512,Surface water,34,-122.30951869975158,37.270427936896674,65,65,0.0,0.0,0.0,0.0,0.0,At-Risk
CA3310018,Purchased water,874,-117.52208844592656,33.87668434256417,3033,3095,0.02044180679195516,0.0,0.0,0.0,0.0,Not At-Risk
CA3910019,Ground water,617,-121.08837456273656,38.02193951773746,1450,1784,0.2303448275862069,0.0,0.0,0.0,0.0,Not At-Risk
CA2110008,Ground water,66,-122.9606386366742,38.23975322012669,900,962,0.06888888888888889,0.0,0.0,0.0,2.0,Not At-Risk
CA3610021,Ground water,492,-116.90648145473617,34.08492564456755,1909,995,-0.4787847040335254,0.0,0.0,0.0,6.0,Not At-Risk
