pws.id,longitude,latitude
CA2710006,-121.71283350607607,36.57236940602852
CA2710007,-121.44071801094886,36.50907091810718
CA2710008,-121.2531504138462,36.32219298728871
CA2710009,-121.12835869563857,36.21565966529548
CA2710010,-121.64337909643271,36.687100804605926
CA2710011,-121.31982420868665,36.43184605716723
CA2710012,-121.66261115460917,36.60815534394475
CA2710013,-121.7309594016902,36.8708462843028
CA2710016,-121.15037591589928,36.17756839720138
CA2710017,-121.77209917519146,36.632405202429375
CA2710018,-121.826379408877,36.61023098484865
CA2710019,-121.71403154639326,36.78513271839238
CA2710020,-121.73568408498873,36.88304447394918
CA2710021,-121.7311496746249,36.5595699147254
CA2710022,-121.76898554047457,36.55084165703399
CA2710023,-121.64870600937441,36.6207201650724
CA2710300,-121.77152296385867,36.2374610123536
CA2710301,-121.84276983813116,36.28629135309873
CA2710702,-121.23365849620502,35.99928802869316
CA2710705,-120.74584915702968,35.793357660015864
CA2710706,-120.74751595669059,35.79017308972516
CA2710850,-121.37733676044245,36.468909292565286
CA2710851,-121.3735240040278,36.477954505177344
CA2800023,-122.40826118074345,38.49389138368409
CA2800035,-122.4359922226703,38.50299462059862
CA2800039,-122.5350155551886,38.559690830673006
CA2800040,-122.33399104864425,38.39104395380344
CA2800109,-122.22434318921106,38.32318007138618
CA2800516,-122.53010589433897,38.55397723376445
CA2800521,-122.2128137752599,38.40915194938578
CA2800525,-122.45720841156069,38.55866636343317
CA2800526,-122.38713236069025,38.70042458319798
CA2800527,-122.44772331098278,38.55619606041672
CA2800528,-122.45646848983226,38.549037587556484
CA2800530,-122.31194897946608,38.202610314610915
CA2800531,-122.30642604549796,38.22896593158256
CA2800532,-122.48755436549534,38.531850718667506
CA2800538,-122.33384391599888,38.25656612369531
CA2800543,-122.19658893170899,38.44799145783995
CA2800548,-122.27269378159934,38.28915938310953
CA2800593,-122.23745949901624,38.470292535728866
CA2800602,-122.48102396858313,38.53702790878033
CA2800625,-122.47478329643289,38.54221413792983
CA2800632,-122.47322182865597,38.53487806451215
CA2800719,-122.46551562762586,38.53611567829424
CA2800724,-122.5837166824341,38.569403004531765
CA2801016,-122.39006552318827,38.33615445628988
CA2801020,-122.2958868847267,38.311207019505524
CA2801080,-122.309773937435,38.21220504416806
CA2803657,-122.44594069611352,38.51395195438468
CA2810001,-122.4481801018363,38.575660056750365
CA2810002,-122.5896124708542,38.58641542252005
CA2810003,-122.30683655900233,38.30212258797639
CA2810004,-122.46807056904414,38.5042968411198
CA2810005,-122.25108002946628,38.19717517984146
CA2810007,-122.36687280180497,38.39560723612104
CA2810008,-122.3687990385063,38.39215195590843
CA2810009,-122.27788746530219,38.606956711542765
CA2810012,-122.44081129214229,38.56904785045772
CA2810013,-122.18744070855024,38.51476165096229
CA2810014,-122.23371438807827,38.54223147271507
CA2810302,-122.51128732457616,38.54781472723823
CA2900502,-120.02161350441379,39.393791748689964
CA2900511,-121.10627581227186,39.37057771945496
CA2900523,-120.77979750420702,39.359927100671754
CA2900529,-121.1058310229802,39.36634022648092
CA2900530,-121.36021787588079,37.95144008243504
CA2900531,-121.17698140737866,39.19951000426354
CA2900541,-121.10182427939051,39.11779574703786
CA2900546,-121.10010283879399,39.26620785142896
CA2900548,-121.18253881455884,39.18847522851207
CA2900562,-121.04907821418854,39.36766732435499
CA2910001,-121.05506479413259,39.22355346225912
CA2910002,-121.01920414099571,39.26078400824868
CA2910003,-120.20655431012524,39.34459785484513
CA2910004,-121.04923721542868,39.240209429712515
CA2910006,-121.03827208224615,39.14658000912785
CA2910007,-120.90514653613297,39.265458950346954
CA2910010,-120.07793293754017,39.3668479360787
CA2910011,-120.44234941390498,39.31946237681256
CA2910013,-120.93155659035133,39.304979610871094
CA2910014,-121.06001664768058,39.03778695093587
CA2910016,-120.36853842047245,39.32074123471059
CA2910023,-121.19947437147586,39.229922113506895
CA3000519,-117.99015786588723,33.79364405480262
CA3000585,-117.96283579463177,33.85602783835441
CA3000618,-117.99191568869551,33.70609036345994
CA3000852,-117.59960347997178,33.54958547871434
CA3010001,-117.85934350598912,33.83836265130237
CA3010002,-117.86538352852952,33.92547442885154
CA3010003,-118.0045643682459,33.857368021974466
CA3010004,-117.912715261122,33.66609722299961
CA3010008,-117.98336599976473,33.74852782282059
CA3010010,-117.92781458188828,33.88402404173536
CA3010017,-117.76926941617252,33.55498362585079
CA3010018,-117.95101927624647,33.92773717032666
CA3010022,-118.03909575149449,33.80555101273381
CA3010023,-117.89340422708776,33.59685706391923
CA3010027,-117.82792390368833,33.805054589475546
CA3010030,-117.6552283662433,33.499595818966824
CA3010035,-117.85951177544413,33.88000232685627
CA3010036,-117.61492786609459,33.44371982470721
CA3010037,-117.77666108027448,33.89010021774505
CA3010038,-117.88183236582067,33.73671796410601
CA3010041,-118.07184312900736,33.754084801807046
CA3010042,-117.72632503884631,33.492928615440846
CA3010046,-117.81512339859376,33.74678105586433
CA3010047,-117.77970769354415,33.77117019398364
CA3010053,-118.0020457428247,33.69535143827726
CA3010055,-117.67943370707405,33.4629893209632
CA3010062,-117.96028869064337,33.778803619942096
CA3010064,-117.99365954156119,33.75209594079961
CA3010068,-117.79568761457733,33.77774112639491
CA3010069,-117.95073133021224,33.7104572195887
CA3010070,-117.79158987278848,33.878156347913816
CA3010073,-117.70384673768342,33.55686409608643
CA3010079,-117.68450794569281,33.65101723040931
CA3010082,-117.80981593392212,33.81792580464437
CA3010092,-117.73667339223006,33.70432519130095
CA3010094,-117.59096316070611,33.66896174680405
CA3010095,-117.66226271613648,33.77010600392545
CA3010097,-117.98737551973407,33.74750171190998
CA3010100,-118.04134610676932,33.850868293406464
CA3010101,-117.58434706760768,33.55800933590273
CA3100011,-121.14501728374591,39.00590245823803
CA3100014,-120.76232036554605,39.05371070909423
CA3100019,-120.9822247570045,39.066275951721586
CA3100023,-121.10574890685909,38.88366562412675
CA3100029,-120.16722281058709,39.12756958366405
CA3100038,-120.98145340917723,39.01249399980522
CA3100040,-120.95233401075409,39.11819743674014
CA3100041,-120.90299081982178,39.1456962074371
CA3100043,-121.18150739790416,38.900692617820695
CA3100058,-120.8366245537747,39.206068330888776
CA3100061,-121.20355907601639,38.81010637728832
CA3100069,-121.04784558983789,38.942662613621906
CA3100528,-121.1322459443274,38.80926115621601
CA3100538,-121.32114307186632,38.75034978566156
CA3103310,-120.6953458974083,39.28625963513378
CA3103835,-121.14871463485039,38.77096181388402
CA3103836,-121.15943537199323,38.76187734843843
CA3104449,-120.42445071754307,39.30385331013523
CA3107339,-121.14577693141234,38.773196768996286
CA3110001,-120.05231759821449,39.23743601100888
CA3110003,-120.87154072729133,39.005878635264594
CA3110004,-121.29302829774254,38.87578030477552
CA3110005,-121.07740696763332,38.9162354117698
CA3110006,-120.95782061106826,39.099670120305746
CA3110008,-121.30597124090745,38.76662575940521
CA3110009,-121.034549583492,38.996360923983154
CA3110010,-120.15371181781482,39.12036094831797
CA3110011,-120.14946735858705,39.071513459601896
CA3110012,-120.07367643178681,39.23550192722984
CA3110013,-120.12774767984475,39.06058985656173
CA3110015,-120.08451145314437,39.22434327849976
CA3110017,-120.38707224232517,39.296731356262036
CA3110018,-120.15225434683617,39.146185077802016
CA3110019,-120.23978618091172,39.20431171252826
CA3110020,-120.24592948402523,39.20027978338461
CA3110022,-120.14639222587807,39.06670169424951
CA3110023,-120.0828452611476,39.22899840220772
CA3110024,-120.82980307430728,39.190750495546695
CA3110025,-121.2058204018178,38.811495824115546
CA3110026,-121.10300515540898,38.935592968412834
CA3110028,-120.12446564854007,39.272485161592236
CA3110029,-120.22685529057385,39.172826430474004
CA3110031,-120.15808270838428,39.13772136251779
CA3110033,-121.13345459912787,38.86024955662577
CA3110034,-121.0749201320883,38.979037648523864
CA3110035,-120.96775200801979,39.043866920138164
CA3110036,-120.10891378795722,39.19049831381999
CA3110040,-121.350552502978,38.74925931806867
CA3110041,-121.0090217983505,39.0288686946254
CA3110042,-120.16320734139536,39.08810417880336
CA3110043,-120.16243428315086,39.08776966651824
CA3110044,-120.21710481471511,39.14626520521653
CA3110047,-120.17061239199103,39.144976515990194
CA3110048,-121.37394559855392,38.982598353568555
CA3110049,-119.9484481995586,39.02214715056114
CA3110050,-121.00247799321451,38.98387598060539
CA3110051,-120.16057915030683,39.291771292953136
CA3110124,-120.80612650732579,39.210817695761335
CA3110150,-121.40263263541313,38.744181038165586
CA3200007,-120.96595605428585,40.05741583684058
CA3200009,-120.83384635807545,39.92364332975635
CA3200020,-120.41376349818134,39.82359604264552
CA3200022,-121.16311511768268,40.302580452363635
CA3200049,-120.56359988244992,39.779130265752954
CA3200054,-121.1239572043673,40.18882848458689
CA3200078,-121.08201536684206,40.015986506109805
CA3200101,-120.96225067221062,40.01565637000331
CA3200102,-120.54839670391866,39.71618460874157
CA3200104,-120.45805187360119,39.85354224895495
CA3200107,-120.515338238022,39.81840393357576
CA3200114,-120.94229955661991,39.98222316614726
CA3200127,-120.89564245920386,40.08311881211491
CA3200134,-120.6116625438471,39.77806519164665
CA3200138,-120.17221818450298,39.79989483251986
CA3200148,-120.5440159228022,39.78567333822591
CA3200150,-121.10388364454224,40.276673095868716
CA3200155,-121.03332987817757,40.01963983556849
CA3200173,-121.20579769961151,39.891054916493744
CA3200188,-120.75124829278619,39.90584428564084
CA3200189,-120.87030182332666,40.14107020693
CA3200195,-120.96501598051373,40.1615394166926
CA3200208,-120.49909033152159,39.78664072717599
CA3200210,-121.13602657432035,39.54873663736568
CA3200509,-120.57822281589048,39.74548041815795
CA3200510,-120.91232391936677,40.0975445404603
CA3200617,-120.95954529056844,39.94590058588786
CA3205001,-121.14264944728409,40.28329395271151
CA3205003,-120.51840726435849,39.76805305865395
CA3205006,-120.4157290953614,39.8442821319492
CA3210001,-120.89387780657894,40.112863022066186
CA3210003,-120.46740411307493,39.80939678809936
CA3210004,-120.94528447181754,39.93782572104705
CA3210005,-120.6112240889526,39.75827400316624
CA3210006,-121.14243340093,40.25361704426482
CA3210007,-121.2090456555954,40.24026104306504
CA3210008,-120.90456886298271,39.93869036279045
CA3210009,-121.2319956381679,40.30553818877381
CA3210010,-121.10388364454224,40.276673095868716
CA3210011,-120.65266658754211,39.79222933373135
CA3301011,-116.74513064574063,33.77798468778865
CA3301018,-116.72367541588436,33.54379640260486
CA3301028,-116.73816561717848,33.69409876584988
CA3301031,-116.90746807281734,33.97374931574998
CA3301040,-116.25464080053311,33.71010310402498
CA3301045,-114.58822981929725,33.576440270403296
CA3301046,-116.2448745303015,33.72021768797259
CA3301055,-116.97115414682526,33.90957547291028
CA3301107,-116.19703273654031,33.70201732794874
CA3301114,-116.9843467173113,33.982418993919815
CA3301115,-115.7201716891279,33.6627108550286
CA3301169,-117.17252312860288,33.53991281469332
CA3301180,-116.67238148500194,33.5515263782219
CA3301209,-116.12782369777761,33.641578333821286
CA3301226,-115.48080027806301,33.85360631059513
CA3301227,-115.49094306065204,33.8621140723248
CA3301247,-116.97251884974199,33.784922687156005
CA3301267,-117.09930361856276,33.97235209643036
CA3301276,-116.20957453334886,33.648464161613916
CA3301280,-116.98651994732752,33.8347248605757
CA3301283,-117.44843474572846,33.73856236997514
CA3301294,-117.49568396067262,33.75512190596432
CA3301372,-116.23617693556298,33.67372146264041
CA3301380,-116.07608551606229,33.55984461589362
CA3301381,-115.39417028484948,33.72970841135719
CA3301428,-114.64104219612824,33.66906261313298
CA3301477,-117.07055533480289,34.04929669314983
CA3301482,-117.42529668075,33.61353893261212
CA3301491,-116.46595964118825,33.595778616600356
CA3301502,-116.58731925831351,33.5753546558765
CA3301511,-116.4341249451361,33.60526006947887
CA3301512,-116.45324726784672,33.590538099878835
CA3301528,-117.09462892323907,33.43969614408423
CA3301529,-116.62722664112796,33.54801976253528
CA3301534,-117.03675448797529,33.973773338904834
CA3301535,-117.47205499300381,33.55597954344879
CA3301541,-117.26509422723346,34.01584732881804
CA3301577,-114.65790468795686,33.52472260283455
CA3301588,-116.42025268064258,33.63654118167832
CA3301630,-114.5250248391874,33.659881707545495
CA3301643,-116.49134124729692,33.56885034022422
CA3301676,-116.62631691954284,33.61191042285933
CA3301682,-116.59188962687034,33.6572200295831
CA3301690,-116.79373836762994,33.86708538880343
CA3301717,-116.12783577329927,33.64153182972936
CA3301735,-116.21338460220339,33.730795195934284
CA3301746,-116.50271863884524,33.938188465080636
CA3301755,-116.18474441164818,33.57364207113125
CA3301756,-117.0031990414291,33.458029554523904
CA3301775,-116.84048623078155,33.87420516297775
CA3301800,-116.73544876399008,33.774131466697014
CA3301803,-116.16303570504111,33.66135327539699
CA3301850,-116.13043628115734,33.66867093816292
CA3301877,-117.59776003744715,33.91531399028363
CA3301879,-117.03976002720452,33.98202128811968
CA3301937,-116.2145436775349,33.683686784702225
CA3301943,-117.0300055524431,33.95760047601052
CA3301947,-116.72711517369832,33.70632586724798
CA3301990,-116.17036978213794,33.65261667015978
CA3302009,-116.17990847675809,33.56729679930652
CA3302069,-116.05830287470638,33.5601456231287
CA3302079,-116.15280975005167,33.56824487217774
CA3302088,-116.14025614152081,33.599209765255516
CA3302093,-117.22294315202157,33.648851769535696
CA3303003,-116.27505082454698,33.75561154379697
CA3303028,-117.2275814066495,33.933335301954884
CA3303035,-116.11823541565131,33.597521793771286
CA3303100,-116.15243382192976,33.54925906284646
CA3310001,-116.19867471014865,33.626551982128824
CA3310002,-116.98391755604604,33.9550103646088
CA3310003,-114.58397040136083,33.61117364846125
CA3310004,-117.27967820441347,33.92360222476585
CA3310005,-116.57569099091882,33.83667103155203
CA3310006,-116.8992161282332,33.945998458410735
CA3310007,-116.15808435774618,33.68098003776077
CA3310008,-116.60030601324489,33.97186823606733
CA3310009,-117.09953035197195,33.73118364881459
CA3310012,-117.32332830388272,33.67210755853873
CA3310016,-116.99721966990948,33.734361556706645
CA3310017,-117.04461913753451,34.0059654466699
CA3310018,-117.52208844592657,33.87668434256417
CA3310019,-116.72435201600432,33.74535792882251
CA3310020,-116.23439261247086,33.74148514599313
CA3310021,-117.51628547728079,33.99190026266132
CA3310022,-116.91136822443764,33.739192349500094
CA3310025,-117.55004496215622,33.92521289659755
CA3310026,-117.13584038609868,33.808516975311974
CA3310028,-114.72993010392082,33.60436596696526
CA3310029,-117.23110444025377,33.78148208486116
CA3310030,-116.74808458159855,33.75458683352333
CA3310031,-117.4080872110661,33.94148536966012
CA3310032,-116.95272478271544,33.774431998837855
CA3310033,-117.51859233916616,33.98427443468647
CA3310036,-117.21438012005767,33.55271957506497
CA3310037,-117.57802152795816,33.85938130780936
CA3310038,-117.16270237287901,33.51251679582302
CA3310040,-116.70021025853931,33.75241423226137
CA3310044,-117.4083263819454,34.001115250720396
CA3310046,-117.23168695762487,33.62968869747263
CA3310047,-116.79197681262593,33.92602588814137
CA3310048,-116.31420753490218,33.86911783600081
CA3310049,-117.39029969062337,33.78571037171292
CA3310051,-116.2840512703701,33.74291730350238
CA3310052,-116.61244742403922,33.6000080147387
CA3310074,-117.48567913144161,33.76944094317731
CA3310076,-117.14041199772696,33.44326500915936
CA3310078,-116.69242987126717,33.932380132504164
CA3310079,-117.35670475416954,33.679115156292056
CA3310080,-116.67691057585763,33.6648345797766
CA3310081,-116.72087074135072,33.934802653651666
CA3310082,-117.18980874515991,33.836983259496684
CA3310800,-117.57143286098203,33.928931205203476
CA3310801,-116.87680715816889,33.71451634493039
CA3310802,-114.91656235526668,33.563144725987364
CA3400101,-121.51567506296432,38.368943152571916
CA3400103,-121.57956881841147,38.12864568150129
CA3400106,-121.51218741493331,38.24192665632809
CA3400107,-121.61255818592608,38.111548563122696
CA3400121,-121.42837023862707,38.48973237000733
CA3400122,-121.43064018257479,38.48974837372176
CA3400125,-121.49930088606638,38.461245344455094
CA3400128,-121.59758147666379,38.1071695715225
CA3400130,-121.57063375784863,38.329843548775564
CA3400135,-121.56880105142457,38.098417434809576
CA3400137,-121.5660921519818,38.33259371224341
CA3400138,-121.50870202129008,38.250756553925655
CA3400140,-121.30856626688127,38.58537207539056
CA3400149,-121.57631717326585,38.10613304845316
CA3400150,-121.51964389003443,38.370111193660456
CA3400155,-121.56729353221608,38.33106707754024
CA3400156,-121.31134005610834,38.50833631429899
CA3400164,-121.63969288815976,38.17114963695777
CA3400167,-121.56951153918509,38.10396044488357
CA3400169,-121.59835413058428,38.107937063758094
CA3400172,-121.4124185818165,38.498281517933194
CA3400179,-121.37998322857358,38.65858236074406
CA3400181,-121.20022256411954,38.448422758500065
CA3400190,-121.32682607854638,38.676482610670554
CA3400191,-121.37963778925152,38.65640410413512
CA3400192,-121.55787633192031,38.2237550743611
CA3400198,-121.43712911890425,38.51520964586344
CA3400229,-121.42289161835666,38.307160393631676
CA3400232,-121.1224371308936,38.346335756718865
CA3400296,-121.4330577397213,38.513328449726316
CA3400331,-121.40843696019499,38.44918866816167
CA3400332,-121.58957228138043,38.14923501533543
CA3400335,-121.42462700512263,38.480035394000424
CA3400352,-121.44210710024716,38.52154305469492
CA3400397,-121.40423678461165,38.4409614323478
CA3400401,-121.42619337701231,38.48741638950359
CA3400433,-121.75367337297732,38.07456813767261
CA3410001,-121.37035394699159,38.64885626393164
CA3410002,-121.43564931219763,38.619760979426495
CA3410003,-121.3876246075737,38.592323799164184
CA3410004,-121.3231656249066,38.624204867611965
CA3410005,-121.08573250843128,38.49905924680025
CA3410006,-121.27054662242558,38.693910781612644
CA3410007,-121.37316336982164,38.610411756915894
CA3410008,-121.35216193311183,38.41698707535659
CA3410009,-121.24954711484686,38.65357155055027
CA3410010,-121.34114267597886,38.55483681344989
CA3410011,-121.30047031789559,38.26448241826081
CA3410012,-121.60053177149479,38.163146404555995
CA3410013,-121.31802027798136,38.69431845131152
CA3410014,-121.16784688539029,38.646203108933854
CA3410015,-121.27542992867318,38.605168079949344
CA3410016,-121.22123339641607,38.684828066061925
CA3410017,-121.41061214652666,38.47774177923149
CA3410018,-121.44794412323198,38.699630915322246
CA3410020,-121.46758894585335,38.56466377348653
CA3410021,-121.2276155024921,38.70063561071353
CA3410022,-121.41683508320767,38.48356011140161
CA3410023,-121.45763592546739,38.51121970192205
CA3410026,-121.430424338988,38.59203590715407
CA3410029,-121.4238253790342,38.42969296811021
CA3410030,-121.17358513493791,38.699348267913265
CA3410031,-121.38562308060811,38.71750510485032
CA3410032,-121.1562126795687,38.69450795992358
CA3410033,-121.3944405546488,38.49188320636106
CA3410034,-121.34062303979401,38.55540551931711
CA3410045,-121.41018121364769,38.593355514864854
CA3410047,-121.51162402698432,38.241559230026326
CA3410704,-121.25840146588872,38.58245087157527
CA3500505,-121.29721270671679,36.69249409688978
CA3500507,-120.99746724786782,36.376623153220585
CA3500509,-121.3273922338333,36.792774683387705
CA3500510,-121.34530672773735,36.91099424815915
CA3500511,-121.38223925286724,36.953733357895494
CA3500521,-121.36465042788907,36.800732670190925
CA3500526,-121.39373566662428,36.868591166863496
CA3500527,-121.42087681352844,36.83620012994254
CA3500537,-121.5011484949038,36.82023503067757
CA3500539,-121.41173311499391,36.941384393430596
CA3500549,-121.35064974579281,36.901073919793326
CA3500552,-121.35005900984538,36.81978082473309
CA3500556,-121.52564832142778,36.8398544226409
CA3500562,-121.56552352876164,36.87633063940006
CA3500570,-121.36444948715388,36.89142182554586
CA3500571,-121.4045560745763,36.83872617159576
CA3500575,-121.34902920881815,36.91536707389005
CA3500576,-121.62708495339018,36.86134877548823
CA3500578,-121.51043623308416,36.806695409721776
CA3500579,-121.35904223089007,36.79214051120289
CA3500581,-121.36265222211959,36.91705765027723
CA3500801,-121.27981380157132,36.73566193866634
CA3500806,-121.27431611731492,36.72844508782209
CA3500810,-121.37507315839599,36.92849883441071
CA3500816,-121.37138556084585,36.86602293644502
CA3500817,-121.38623452862421,36.82272728033367
CA3500823,-121.34412922586507,36.82146839302374
CA3500825,-121.42565003147472,36.830653463811345
CA3500836,-121.55841038288061,36.90176022513756
CA3500900,-121.4162103617095,36.81040696416755
CA3500903,-121.46863444639074,36.821553461677034
CA3500904,-121.44265874425301,36.840481370578324
CA3500905,-121.55603729855694,36.88041686675906
CA3500910,-121.41013201437134,36.94595770096366
CA3500911,-121.40128107474101,36.817919947813124
CA3500912,-121.35146828074076,36.9313533695414
CA3500913,-121.55221348027652,36.87080377500439
CA3500921,-121.38455083423275,36.74917393018435
CA3500923,-121.36787820330974,36.90976360100595
CA3500925,-121.29128917797325,36.71681856993477
CA3510001,-121.40476727484784,36.86070426490559
CA3510002,-121.53822543182991,36.84562577977665
CA3510003,-121.36825369526487,36.8337280415144
CA3510004,-121.6225550422117,36.87087443255009
CA3510006,-121.42188725737549,36.8509014923686
CA3510007,-121.35683837695191,36.83793759964606
CA3510008,-121.46132165080613,36.81445540700177
CA3510300,-121.50308719302905,36.7593867492723
CA3510302,-121.4240172163659,36.77788525414328
CA3510502,-121.14698978577455,36.49306822669839
CA3600008,-117.15955098494126,34.450275976449156
CA3600009,-117.1723181642018,34.421723877742004
CA3600010,-117.28924623698481,34.565538079311004
CA3600012,-117.1414140408163,34.550225615207694
CA3600022,-116.0728571629605,35.26548725974906
CA3600025,-117.13010556881615,34.85312124729438
CA3600027,-116.86457917045989,34.451133004520884
CA3600031,-116.92223781598965,34.08545950776637
CA3600064,-117.29283578932612,34.21900945185674
CA3600070,-116.95149247995754,34.44381055295406
CA3600071,-117.63971162071249,34.60773817291388
CA3600086,-116.84730901185928,34.85793046941823
CA3600087,-117.21098708405353,34.27772645288118
CA3600088,-116.98386049881621,34.43406204625128
CA3600089,-116.88625861919355,34.44053326750489
CA3600094,-117.20635095669745,34.24308109530279
CA3600107,-116.94153551311483,34.08940544778766
CA3600108,-117.40506871135157,34.205877298429634
CA3600114,-116.5566785169231,34.081631813773214
CA3600123,-117.14554186207336,34.84549770956104
CA3600139,-116.87590299505703,34.422090615737716
CA3600152,-117.26137346291186,34.05187008139953
CA3600155,-117.28888566297283,34.53987475184203
CA3600156,-116.96883964245433,34.443301106823036
CA3600157,-116.93480334410516,34.43499401662018
CA3600158,-117.49416663464382,34.24706594642139
CA3600166,-116.99770903176076,34.10041185927849
CA3600172,-115.54289455845485,35.47126329444363
CA3600175,-116.78798928404933,34.857868539317884
CA3600180,-117.18475827916316,34.50670966392017
CA3600184,-116.9604668648396,34.25352231315027
CA3600185,-117.71734080759786,34.114084860805384
CA3600187,-117.22507007419523,34.005728336981214
CA3600196,-116.49851815149958,34.15518676583759
CA3600200,-117.1879447571872,34.554012064017975
CA3600209,-117.09693373064628,34.07311325179255
CA3600215,-117.29532125075188,34.09908203462818
CA3600220,-117.33392422018659,34.59703993300562
CA3600222,-117.20032153764166,34.41887979400319
CA3600226,-116.55723742677976,34.06556062969788
CA3600258,-117.17754478614994,34.236683826880245
CA3600260,-117.13347890596955,34.20011795443452
CA3600262,-117.65898949409174,34.236122186607616
CA3600270,-116.54139370209155,34.07947049173419
CA3600279,-117.0964669846081,34.440182278677966
CA3600283,-116.76767798893312,34.23148757289819
CA3600297,-116.8443466307579,34.44732189625245
CA3600301,-117.24654614404149,34.23854249228762
CA3600306,-117.11813604879424,34.52350936332873
CA3600308,-117.41893182647456,34.219491623814335
CA3600321,-115.3863914405026,35.05521609786123
CA3600322,-115.4351047619374,35.1293507352714
CA3600345,-117.02514108246147,34.41953425180804
CA3600372,-114.63892353678642,34.883072818390396
CA3600382,-115.12102254860152,34.14633775651712
CA3600383,-114.17388988302862,34.28981358070143
CA3600385,-117.08331872146704,34.07264276091157
CA3600386,-116.85029338167706,34.90940320731812
CA3600388,-117.11947897789219,34.90616193040178
CA3600391,-117.06969733013973,34.01340517993521
CA3600395,-116.87818345743976,34.24351267847894
CA3600397,-116.82621209262658,34.43855582623706
CA3600399,-117.13903215660757,34.48923511193665
CA3600400,-117.15192485148081,34.494649638971865
CA3600408,-117.16937370569256,34.470705796842054
CA3600446,-117.20943151555204,34.24863765364604
CA3600504,-116.16386594492833,34.72443998766457
CA3600613,-114.57534399561946,34.189796896719045
CA3600785,-116.66684668585427,34.90528260034276
CA3601010,-116.71119284125975,34.92625434451225
CA3601015,-116.58235649558955,34.95008342795819
CA3601034,-117.276843107181,34.028102860255785
CA3601036,-116.79940638010649,34.904456156195906
CA3601045,-117.16526038645819,34.47359352432289
CA3601055,-116.54850466982839,34.0689873092894
CA3601085,-116.8996479744904,34.46932938156004
CA3601127,-116.85298825074739,34.861895092183154
CA3601182,-117.45791844823532,34.547563416663216
CA3610001,-117.41852144480856,34.58154261552581
CA3610002,-117.22875405637352,34.242189297514514
CA3610003,-117.20815808577633,34.53263460569691
CA3610004,-117.4041094678179,34.10837008784369
CA3610005,-117.19713804793413,34.25369721308641
CA3610007,-117.26172577671728,34.12515867419745
CA3610008,-116.82734256086256,34.25328161350725
CA3610009,-116.46635824077326,34.30900233357439
CA3610011,-117.3243218372508,34.255080283711386
CA3610012,-117.68078252722195,34.00194947085528
CA3610013,-117.25062452461026,34.04478009617052
CA3610014,-117.31974999293388,34.052267601553055
CA3610015,-117.27617961138743,34.24187716201121
CA3610016,-116.9848236622832,34.1418439517582
CA3610017,-114.41390898072805,34.48289113030015
CA3610018,-117.56326118433147,34.12580738410391
CA3610019,-117.22270268579854,34.112813429577535
CA3610021,-116.90648145473615,34.08492564456755
CA3610022,-116.94246642862622,34.26693928403991
CA3610023,-117.07632282762403,34.240867882169745
CA3610024,-116.9325483278695,34.293268405918944
CA3610025,-116.28114158291181,34.166645637004926
CA3610026,-117.16255906146382,34.253924121725035
CA3610028,-117.41863449543182,34.07311022000467
CA3610029,-117.7041595596718,34.05635913149667
CA3610030,-117.17201124912901,34.42363411125157
CA3610031,-117.3434894124004,34.148758861440896
CA3610032,-114.61851028257148,34.81258348117759
CA3610033,-117.6581721847743,34.2381815932048
CA3610034,-117.60767486142278,34.038349184731935
CA3610036,-117.72506021678484,33.95019441237444
CA3610037,-117.16851241418047,34.05511983982903
CA3610038,-117.3770863901312,34.10371584729442
CA3610039,-117.3066183654954,34.14361386407273
CA3610041,-117.46497687257228,34.09186527108599
CA3610043,-117.04491853636841,34.88872637992663
CA3610044,-116.87818345743976,34.24351267847894
CA3610045,-117.22433773629972,34.230045609841895
CA3610046,-117.30455682166064,34.23340725152648
CA3610047,-117.6320045586102,34.35710499812822
CA3610048,-117.33981018682265,34.07483498473551
CA3610049,-116.09014146523597,34.1669944501835
CA3610050,-117.66051537345614,34.11811253537266
CA3610051,-117.30555944807517,34.247467889898175
CA3610052,-117.36753878051259,34.520834443387464
CA3610053,-117.10927019587032,34.02606904816729
CA3610055,-117.02865470394774,34.03030329292119
CA3610057,-117.30775975773764,34.01884447046439
CA3610060,-116.35119830045147,34.26849965690884
CA3610061,-116.82209318399643,34.24433387990166
CA3610062,-117.11538325533367,34.20681269375366
CA3610063,-116.57524243401554,34.061157260435515
CA3610064,-117.19112538212019,34.12564950384117
CA3610073,-116.40746024273481,34.151045533163746
CA3610082,-117.6603833774781,34.23473219256954
CA3610085,-117.65819996171965,34.155386620014845
CA3610093,-117.18335133326003,34.240475530860365
CA3610105,-117.16255809066526,34.5572786778903
CA3610107,-117.18556325906944,34.46758418131163
CA3610108,-116.99569708667819,34.41693018671105
CA3610109,-117.56912248863549,34.42345330074554
CA3610110,-117.08293678891133,34.215878658868036
CA3610112,-117.36863190267898,34.75898144410928
CA3610114,-117.21083044172632,34.246585783649095
CA3610117,-117.4089702101622,34.23425613675659
CA3610118,-116.83448820083983,34.90647296711048
CA3610120,-117.56491148484169,34.4672545241532
CA3610121,-117.26481652400876,34.492527715394125
CA3610125,-117.40483698506192,34.38813451670744
CA3610300,-115.50741340996379,34.9511971481695
CA3610301,-115.64941340252464,35.01443422656951
CA3610701,-116.94896242000534,34.86151035266216
CA3610702,-116.8669744735337,34.89284743368228
CA3610703,-116.11620734296254,34.29882922135292
